STATEFP,COUNTYFP,COUNTYNAME,year,heat_days
13,13175,Laurens,1996,33
13,13175,Laurens,1997,43
13,13175,Laurens,1998,68
13,13175,Laurens,1999,67
13,13175,Laurens,2000,81
13,13175,Laurens,2001,22
13,13175,Laurens,2002,69
13,13175,Laurens,2003,5
13,13175,Laurens,2004,62
13,13175,Laurens,2005,44
13,13175,Laurens,2006,84
13,13175,Laurens,2007,74
13,13175,Laurens,2008,75
13,13175,Laurens,2009,110
13,13175,Laurens,2010,99
13,13175,Laurens,2011,116
13,13175,Laurens,2012,80
13,13175,Laurens,2013,23
13,13175,Laurens,2014,104
13,13175,Laurens,2015,80
13,13175,Laurens,2016,101
13,13175,Laurens,2017,56
13,13175,Laurens,2018,85
13,13175,Laurens,2019,120
13,13175,Laurens,2020,69
13,13175,Laurens,2021,63
13,13177,Lee,1979,30
13,13177,Lee,1980,69
13,13177,Lee,1981,72
13,13177,Lee,1982,16
13,13177,Lee,1983,32
13,13177,Lee,1984,18
13,13177,Lee,1985,37
13,13177,Lee,1986,82
13,13177,Lee,1987,36
13,13177,Lee,1988,48
13,13177,Lee,1989,20
13,13177,Lee,1990,77
13,13177,Lee,1991,18
13,13177,Lee,1992,23
13,13177,Lee,1993,69
13,13177,Lee,1994,2
13,13177,Lee,1995,52
13,13177,Lee,1996,37
13,13177,Lee,1997,31
13,13177,Lee,1998,78
13,13177,Lee,1999,61
13,13177,Lee,2000,86
13,13177,Lee,2001,21
13,13177,Lee,2002,59
13,13177,Lee,2003,9
13,13177,Lee,2004,46
13,13177,Lee,2005,32
13,13177,Lee,2006,83
13,13177,Lee,2007,89
13,13177,Lee,2008,64
13,13177,Lee,2009,109
13,13177,Lee,2010,102
13,13177,Lee,2011,117
13,13177,Lee,2012,92
13,13177,Lee,2013,36
13,13177,Lee,2014,102
13,13177,Lee,2015,77
13,13177,Lee,2016,99
13,13177,Lee,2017,42
13,13177,Lee,2018,60
13,13177,Lee,2019,105
13,13177,Lee,2020,76
13,13177,Lee,2021,46
13,13179,Liberty,1979,28
13,13179,Liberty,1980,71
13,13179,Liberty,1981,66
13,13179,Liberty,1982,18
13,13179,Liberty,1983,40
13,13179,Liberty,1984,28
13,13179,Liberty,1985,30
13,13179,Liberty,1986,62
13,13179,Liberty,1987,37
13,13179,Liberty,1988,45
13,13179,Liberty,1989,33
13,13179,Liberty,1990,83
13,13179,Liberty,1991,28
13,13179,Liberty,1992,18
13,13179,Liberty,1993,68
13,13179,Liberty,1994,19
13,13179,Liberty,1995,38
13,13179,Liberty,1996,45
13,13179,Liberty,1997,30
13,13179,Liberty,1998,76
13,13179,Liberty,1999,51
13,13179,Liberty,2000,59
13,13179,Liberty,2001,29
13,13179,Liberty,2002,48
13,13179,Liberty,2003,9
13,13179,Liberty,2004,39
13,13179,Liberty,2005,36
13,13179,Liberty,2006,63
13,13179,Liberty,2007,59
13,13179,Liberty,2008,49
13,13179,Liberty,2009,96
13,13179,Liberty,2010,95
13,13179,Liberty,2011,113
13,13179,Liberty,2012,49
13,13179,Liberty,2013,22
13,13179,Liberty,2014,76
13,13179,Liberty,2015,66
13,13179,Liberty,2016,80
13,13179,Liberty,2017,47
13,13179,Liberty,2018,55
13,13179,Liberty,2019,89
13,13179,Liberty,2020,58
13,13179,Liberty,2021,42
13,13181,Lincoln,1979,26
13,13181,Lincoln,1980,72
13,13181,Lincoln,1981,57
13,13181,Lincoln,1982,10
13,13181,Lincoln,1983,36
13,13181,Lincoln,1984,11
13,13181,Lincoln,1985,42
13,13181,Lincoln,1986,73
13,13181,Lincoln,1987,48
13,13181,Lincoln,1988,61
13,13181,Lincoln,1989,26
13,13181,Lincoln,1990,52
13,13181,Lincoln,1991,23
13,13181,Lincoln,1992,18
13,13181,Lincoln,1993,58
13,13181,Lincoln,1994,10
13,13181,Lincoln,1995,33
13,13181,Lincoln,1996,21
13,13181,Lincoln,1997,28
13,13181,Lincoln,1998,54
13,13181,Lincoln,1999,60
13,13181,Lincoln,2000,72
13,13181,Lincoln,2001,35
13,13181,Lincoln,2002,66
13,13181,Lincoln,2003,5
13,13181,Lincoln,2004,38
13,13181,Lincoln,2005,40
13,13181,Lincoln,2006,67
13,13181,Lincoln,2007,91
13,13181,Lincoln,2008,76
13,13181,Lincoln,2009,105
13,13181,Lincoln,2010,88
13,13181,Lincoln,2011,112
13,13181,Lincoln,2012,81
13,13181,Lincoln,2013,20
13,13181,Lincoln,2014,85
13,13181,Lincoln,2015,69
13,13181,Lincoln,2016,86
13,13181,Lincoln,2017,63
13,13181,Lincoln,2018,81
13,13181,Lincoln,2019,89
13,13181,Lincoln,2020,57
13,13181,Lincoln,2021,43
13,13183,Long,1979,31
13,13183,Long,1980,71
13,13183,Long,1981,68
13,13183,Long,1982,18
13,13183,Long,1983,42
13,13183,Long,1984,29
13,13183,Long,1985,35
13,13183,Long,1986,65
13,13183,Long,1987,42
13,13183,Long,1988,48
13,13183,Long,1989,35
13,13183,Long,1990,88
13,13183,Long,1991,30
13,13183,Long,1992,21
13,13183,Long,1993,71
13,13183,Long,1994,23
13,13183,Long,1995,40
13,13183,Long,1996,53
13,13183,Long,1997,34
13,13183,Long,1998,80
13,13183,Long,1999,56
13,13183,Long,2000,65
13,13183,Long,2001,34
13,13183,Long,2002,48
13,13183,Long,2003,15
13,13183,Long,2004,44
13,13183,Long,2005,47
13,13183,Long,2006,73
13,13183,Long,2007,67
13,13183,Long,2008,58
13,13183,Long,2009,104
13,13183,Long,2010,105
13,13183,Long,2011,115
13,13183,Long,2012,57
13,13183,Long,2013,29
13,13183,Long,2014,90
13,13183,Long,2015,71
13,13183,Long,2016,85
13,13183,Long,2017,57
13,13183,Long,2018,69
13,13183,Long,2019,97
13,13183,Long,2020,68
13,13183,Long,2021,50
13,13185,Lowndes,1979,24
13,13185,Lowndes,1980,59
13,13185,Lowndes,1981,63
13,13185,Lowndes,1982,18
13,13185,Lowndes,1983,26
13,13185,Lowndes,1984,12
13,13185,Lowndes,1985,33
13,13185,Lowndes,1986,47
13,13185,Lowndes,1987,32
13,13185,Lowndes,1988,32
13,13185,Lowndes,1989,30
13,13185,Lowndes,1990,81
13,13185,Lowndes,1991,11
13,13185,Lowndes,1992,18
13,13185,Lowndes,1993,59
13,13185,Lowndes,1994,5
13,13185,Lowndes,1995,36
13,13185,Lowndes,1996,37
13,13185,Lowndes,1997,27
13,13185,Lowndes,1998,73
13,13185,Lowndes,1999,46
13,13185,Lowndes,2000,73
13,13185,Lowndes,2001,20
13,13185,Lowndes,2002,54
13,13185,Lowndes,2003,15
13,13185,Lowndes,2004,48
13,13185,Lowndes,2005,38
13,13185,Lowndes,2006,71
13,13185,Lowndes,2007,87
13,13185,Lowndes,2008,57
13,13185,Lowndes,2009,109
13,13185,Lowndes,2010,101
13,13185,Lowndes,2011,119
13,13185,Lowndes,2012,62
13,13185,Lowndes,2013,39
13,13185,Lowndes,2014,95
13,13185,Lowndes,2015,64
13,13185,Lowndes,2016,83
13,13185,Lowndes,2017,61
13,13185,Lowndes,2018,61
13,13185,Lowndes,2019,90
13,13185,Lowndes,2020,72
13,13185,Lowndes,2021,46
13,13187,Lumpkin,1979,0
13,13187,Lumpkin,1980,12
13,13187,Lumpkin,1981,1
13,13187,Lumpkin,1982,0
13,13187,Lumpkin,1983,6
13,13187,Lumpkin,1984,0
13,13187,Lumpkin,1985,0
13,13187,Lumpkin,1986,19
13,13187,Lumpkin,1987,0
13,13187,Lumpkin,1988,11
13,13187,Lumpkin,1989,0
13,13187,Lumpkin,1990,0
13,13187,Lumpkin,1991,0
13,13187,Lumpkin,1992,0
13,13187,Lumpkin,1993,5
13,13187,Lumpkin,1994,0
13,13187,Lumpkin,1995,6
13,13187,Lumpkin,1996,0
13,13187,Lumpkin,1997,2
13,13187,Lumpkin,1998,1
13,13187,Lumpkin,1999,5
13,13187,Lumpkin,2000,5
13,13187,Lumpkin,2001,0
13,13187,Lumpkin,2002,0
13,13187,Lumpkin,2003,0
13,13187,Lumpkin,2004,0
13,13187,Lumpkin,2005,2
13,13187,Lumpkin,2006,4
13,13187,Lumpkin,2007,31
13,13187,Lumpkin,2008,8
13,13187,Lumpkin,2009,29
13,13187,Lumpkin,2010,8
13,13187,Lumpkin,2011,34
13,13187,Lumpkin,2012,18
13,13187,Lumpkin,2013,0
13,13187,Lumpkin,2014,3
13,13187,Lumpkin,2015,9
13,13187,Lumpkin,2016,7
13,13187,Lumpkin,2017,1
13,13187,Lumpkin,2018,1
13,13187,Lumpkin,2019,1
13,13187,Lumpkin,2020,1
13,13187,Lumpkin,2021,2
13,13193,Macon,1979,33
13,13193,Macon,1980,73
13,13193,Macon,1981,74
13,13193,Macon,1982,19
13,13193,Macon,1983,37
13,13193,Macon,1984,22
13,13193,Macon,1985,45
13,13193,Macon,1986,72
13,13193,Macon,1987,39
13,13193,Macon,1988,56
13,13193,Macon,1989,20
13,13193,Macon,1990,68
13,13193,Macon,1991,23
13,13193,Macon,1992,18
13,13193,Macon,1993,65
13,13193,Macon,1994,3
13,13193,Macon,1995,55
13,13193,Macon,1996,32
13,13193,Macon,1997,25
13,13193,Macon,1998,71
13,13193,Macon,1999,62
13,13193,Macon,2000,83
13,13193,Macon,2001,14
13,13193,Macon,2002,55
13,13193,Macon,2003,7
13,13193,Macon,2004,39
13,13193,Macon,2005,34
13,13193,Macon,2006,82
13,13193,Macon,2007,78
13,13193,Macon,2008,64
13,13193,Macon,2009,101
13,13193,Macon,2010,100
13,13193,Macon,2011,111
13,13193,Macon,2012,91
13,13193,Macon,2013,27
13,13193,Macon,2014,101
13,13193,Macon,2015,71
13,13193,Macon,2016,102
13,13193,Macon,2017,35
13,13193,Macon,2018,71
13,13193,Macon,2019,112
13,13193,Macon,2020,65
13,13193,Macon,2021,42
13,13195,Madison,1979,13
13,13195,Madison,1980,39
13,13195,Madison,1981,44
13,13195,Madison,1982,6
13,13195,Madison,1983,26
13,13195,Madison,1984,6
13,13195,Madison,1985,19
13,13195,Madison,1986,60
13,13195,Madison,1987,25
13,13195,Madison,1988,49
13,13195,Madison,1989,8
13,13195,Madison,1990,25
13,13195,Madison,1991,15
13,13195,Madison,1992,8
13,13195,Madison,1993,39
13,13195,Madison,1994,2
13,13195,Madison,1995,26
13,13195,Madison,1996,12
13,13195,Madison,1997,11
13,13195,Madison,1998,31
13,13195,Madison,1999,46
13,13195,Madison,2000,48
13,13195,Madison,2001,11
13,13195,Madison,2002,50
13,13195,Madison,2003,0
13,13195,Madison,2004,18
13,13195,Madison,2005,14
13,13195,Madison,2006,49
13,13195,Madison,2007,75
13,13195,Madison,2008,53
13,13195,Madison,2009,85
13,13195,Madison,2010,70
13,13195,Madison,2011,98
13,13195,Madison,2012,63
13,13195,Madison,2013,12
13,13195,Madison,2014,66
13,13195,Madison,2015,53
13,13195,Madison,2016,70
13,13195,Madison,2017,29
13,13195,Madison,2018,45
13,13195,Madison,2019,63
13,13195,Madison,2020,39
13,13195,Madison,2021,27
13,13197,Marion,1979,20
13,13197,Marion,1980,49
13,13197,Marion,1981,50
13,13197,Marion,1982,11
13,13197,Marion,1983,28
13,13197,Marion,1984,10
13,13197,Marion,1985,25
13,13197,Marion,1986,60
13,13197,Marion,1987,24
13,13197,Marion,1988,37
13,13197,Marion,1989,8
13,13197,Marion,1990,50
13,13197,Marion,1991,14
13,13197,Marion,1992,13
13,13197,Marion,1993,44
13,13197,Marion,1994,1
13,13197,Marion,1995,45
13,13197,Marion,1996,17
13,13197,Marion,1997,18
13,13197,Marion,1998,56
13,13197,Marion,1999,49
13,13197,Marion,2000,71
13,13197,Marion,2001,11
13,13197,Marion,2002,31
13,13197,Marion,2003,4
13,13197,Marion,2004,23
13,13197,Marion,2005,22
13,13197,Marion,2006,60
13,13197,Marion,2007,65
13,13197,Marion,2008,36
13,13197,Marion,2009,93
13,13197,Marion,2010,93
13,13197,Marion,2011,108
13,13197,Marion,2012,82
13,13197,Marion,2013,17
13,13197,Marion,2014,81
13,13197,Marion,2015,59
13,13197,Marion,2016,84
13,13197,Marion,2017,25
13,13197,Marion,2018,44
13,13197,Marion,2019,85
13,13197,Marion,2020,58
13,13197,Marion,2021,27
13,13189,McDuffie,1979,25
13,13189,McDuffie,1980,71
13,13189,McDuffie,1981,52
13,13189,McDuffie,1982,12
13,13189,McDuffie,1983,35
13,13189,McDuffie,1984,10
13,13189,McDuffie,1985,39
13,13189,McDuffie,1986,71
13,13189,McDuffie,1987,43
13,13189,McDuffie,1988,56
13,13189,McDuffie,1989,26
13,13189,McDuffie,1990,54
13,13189,McDuffie,1991,24
13,13189,McDuffie,1992,17
13,13189,McDuffie,1993,56
13,13189,McDuffie,1994,5
13,13189,McDuffie,1995,33
13,13189,McDuffie,1996,22
13,13189,McDuffie,1997,27
13,13189,McDuffie,1998,55
13,13189,McDuffie,1999,58
13,13189,McDuffie,2000,73
13,13189,McDuffie,2001,27
13,13189,McDuffie,2002,63
13,13189,McDuffie,2003,3
13,13189,McDuffie,2004,37
13,13189,McDuffie,2005,39
13,13189,McDuffie,2006,67
13,13189,McDuffie,2007,82
13,13189,McDuffie,2008,68
13,13189,McDuffie,2009,105
13,13189,McDuffie,2010,89
13,13189,McDuffie,2011,114
13,13189,McDuffie,2012,79
13,13189,McDuffie,2013,20
13,13189,McDuffie,2014,89
13,13189,McDuffie,2015,69
13,13189,McDuffie,2016,82
13,13189,McDuffie,2017,59
13,13189,McDuffie,2018,80
13,13189,McDuffie,2019,94
13,13189,McDuffie,2020,59
13,13189,McDuffie,2021,40
13,13191,McIntosh,1979,14
13,13191,McIntosh,1980,20
13,13191,McIntosh,1981,37
13,13191,McIntosh,1982,4
13,13191,McIntosh,1983,14
13,13191,McIntosh,1984,3
13,13191,McIntosh,1985,13
13,13191,McIntosh,1986,28
13,13191,McIntosh,1987,11
13,13191,McIntosh,1988,10
13,13191,McIntosh,1989,14
13,13191,McIntosh,1990,39
13,13191,McIntosh,1991,3
13,13191,McIntosh,1992,10
13,13191,McIntosh,1993,20
13,13191,McIntosh,1994,0
13,13191,McIntosh,1995,13
13,13191,McIntosh,1996,15
13,13191,McIntosh,1997,5
13,13191,McIntosh,1998,44
13,13191,McIntosh,1999,21
13,13191,McIntosh,2000,22
13,13191,McIntosh,2001,3
13,13191,McIntosh,2002,15
13,13191,McIntosh,2003,0
13,13191,McIntosh,2004,10
13,13191,McIntosh,2005,12
13,13191,McIntosh,2006,19
13,13191,McIntosh,2007,32
13,13191,McIntosh,2008,11
13,13191,McIntosh,2009,58
13,13191,McIntosh,2010,54
13,13191,McIntosh,2011,66
13,13191,McIntosh,2012,22
13,13191,McIntosh,2013,5
13,13191,McIntosh,2014,31
13,13191,McIntosh,2015,31
13,13191,McIntosh,2016,44
13,13191,McIntosh,2017,16
13,13191,McIntosh,2018,19
13,13191,McIntosh,2019,51
13,13191,McIntosh,2020,27
13,13191,McIntosh,2021,8
13,13199,Meriwether,1979,12
13,13199,Meriwether,1980,36
13,13199,Meriwether,1981,40
13,13199,Meriwether,1982,5
13,13199,Meriwether,1983,21
13,13199,Meriwether,1984,4
13,13199,Meriwether,1985,15
13,13199,Meriwether,1986,55
13,13199,Meriwether,1987,17
13,13199,Meriwether,1988,33
13,13199,Meriwether,1989,3
13,13199,Meriwether,1990,32
13,13199,Meriwether,1991,7
13,13199,Meriwether,1992,7
13,13199,Meriwether,1993,31
13,13199,Meriwether,1994,1
13,13199,Meriwether,1995,30
13,13199,Meriwether,1996,11
13,13199,Meriwether,1997,10
13,13199,Meriwether,1998,35
13,13199,Meriwether,1999,45
13,13199,Meriwether,2000,56
13,13199,Meriwether,2001,5
13,13199,Meriwether,2002,30
13,13199,Meriwether,2003,1
13,13199,Meriwether,2004,11
13,13199,Meriwether,2005,12
13,13199,Meriwether,2006,42
13,13199,Meriwether,2007,61
13,13199,Meriwether,2008,40
13,13199,Meriwether,2009,80
13,13199,Meriwether,2010,80
13,13199,Meriwether,2011,95
13,13199,Meriwether,2012,73
13,13199,Meriwether,2013,13
13,13199,Meriwether,2014,67
13,13199,Meriwether,2015,51
13,13199,Meriwether,2016,68
13,13199,Meriwether,2017,17
13,13199,Meriwether,2018,27
13,13199,Meriwether,2019,62
13,13199,Meriwether,2020,35
13,13199,Meriwether,2021,23
13,13201,Miller,1979,25
13,13201,Miller,1980,61
13,13201,Miller,1981,65
13,13201,Miller,1982,18
13,13201,Miller,1983,27
13,13201,Miller,1984,18
13,13201,Miller,1985,32
13,13201,Miller,1986,74
13,13201,Miller,1987,30
13,13201,Miller,1988,30
13,13201,Miller,1989,19
13,13201,Miller,1990,77
13,13201,Miller,1991,16
13,13201,Miller,1992,15
13,13201,Miller,1993,64
13,13201,Miller,1994,4
13,13201,Miller,1995,49
13,13201,Miller,1996,38
13,13201,Miller,1997,28
13,13201,Miller,1998,85
13,13201,Miller,1999,55
13,13201,Miller,2000,94
13,13201,Miller,2001,16
13,13201,Miller,2002,54
13,13201,Miller,2003,10
13,13201,Miller,2004,51
13,13201,Miller,2005,42
13,13201,Miller,2006,86
13,13201,Miller,2007,100
13,13201,Miller,2008,53
13,13201,Miller,2009,113
13,13201,Miller,2010,101
13,13201,Miller,2011,123
13,13201,Miller,2012,86
13,13201,Miller,2013,43
13,13201,Miller,2014,95
13,13201,Miller,2015,76
13,13201,Miller,2016,89
13,13201,Miller,2017,45
13,13201,Miller,2018,64
13,13201,Miller,2019,106
13,13201,Miller,2020,81
13,13201,Miller,2021,42
13,13205,Mitchell,1979,22
13,13205,Mitchell,1980,61
13,13205,Mitchell,1981,66
13,13205,Mitchell,1982,14
13,13205,Mitchell,1983,26
13,13205,Mitchell,1984,13
13,13205,Mitchell,1985,29
13,13205,Mitchell,1986,65
13,13205,Mitchell,1987,26
13,13205,Mitchell,1988,33
13,13205,Mitchell,1989,20
13,13205,Mitchell,1990,74
13,13205,Mitchell,1991,10
13,13205,Mitchell,1992,14
13,13205,Mitchell,1993,54
13,13205,Mitchell,1994,2
13,13205,Mitchell,1995,40
13,13205,Mitchell,1996,32
13,13205,Mitchell,1997,29
13,13205,Mitchell,1998,76
13,13205,Mitchell,1999,61
13,13205,Mitchell,2000,87
13,13205,Mitchell,2001,12
13,13205,Mitchell,2002,55
13,13205,Mitchell,2003,6
13,13205,Mitchell,2004,49
13,13205,Mitchell,2005,36
13,13205,Mitchell,2006,84
13,13205,Mitchell,2007,94
13,13205,Mitchell,2008,50
13,13205,Mitchell,2009,109
13,13205,Mitchell,2010,99
13,13205,Mitchell,2011,117
13,13205,Mitchell,2012,81
13,13205,Mitchell,2013,33
13,13205,Mitchell,2014,97
13,13205,Mitchell,2015,71
13,13205,Mitchell,2016,82
13,13205,Mitchell,2017,40
13,13205,Mitchell,2018,52
13,13205,Mitchell,2019,97
13,13205,Mitchell,2020,75
13,13205,Mitchell,2021,44
13,13207,Monroe,1979,22
13,13207,Monroe,1980,65
13,13207,Monroe,1981,58
13,13207,Monroe,1982,12
13,13207,Monroe,1983,30
13,13207,Monroe,1984,9
13,13207,Monroe,1985,33
13,13207,Monroe,1986,67
13,13207,Monroe,1987,34
13,13207,Monroe,1988,54
13,13207,Monroe,1989,12
13,13207,Monroe,1990,49
13,13207,Monroe,1991,18
13,13207,Monroe,1992,14
13,13207,Monroe,1993,50
13,13207,Monroe,1994,2
13,13207,Monroe,1995,37
13,13207,Monroe,1996,20
13,13207,Monroe,1997,21
13,13207,Monroe,1998,53
13,13207,Monroe,1999,59
13,13207,Monroe,2000,75
13,13207,Monroe,2001,11
13,13207,Monroe,2002,54
13,13207,Monroe,2003,1
13,13207,Monroe,2004,31
13,13207,Monroe,2005,23
13,13207,Monroe,2006,67
13,13207,Monroe,2007,73
13,13207,Monroe,2008,61
13,13207,Monroe,2009,98
13,13207,Monroe,2010,93
13,13207,Monroe,2011,108
13,13207,Monroe,2012,84
13,13207,Monroe,2013,21
13,13207,Monroe,2014,95
13,13207,Monroe,2015,64
13,13207,Monroe,2016,93
13,13207,Monroe,2017,43
13,13207,Monroe,2018,67
13,13207,Monroe,2019,98
13,13207,Monroe,2020,60
13,13207,Monroe,2021,44
13,13209,Montgomery,1979,31
13,13209,Montgomery,1980,86
13,13209,Montgomery,1981,77
13,13209,Montgomery,1982,19
13,13209,Montgomery,1983,49
13,13209,Montgomery,1984,29
13,13209,Montgomery,1985,47
13,13209,Montgomery,1986,80
13,13209,Montgomery,1987,48
13,13209,Montgomery,1988,56
13,13209,Montgomery,1989,31
13,13209,Montgomery,1990,83
13,13209,Montgomery,1991,25
13,13209,Montgomery,1992,17
13,13209,Montgomery,1993,77
13,13209,Montgomery,1994,12
13,13209,Montgomery,1995,50
13,13209,Montgomery,1996,52
13,13209,Montgomery,1997,42
13,13209,Montgomery,1998,85
13,13209,Montgomery,1999,70
13,13209,Montgomery,2000,77
13,13209,Montgomery,2001,26
13,13209,Montgomery,2002,62
13,13209,Montgomery,2003,10
13,13209,Montgomery,2004,58
13,13209,Montgomery,2005,45
13,13209,Montgomery,2006,86
13,13209,Montgomery,2007,76
13,13209,Montgomery,2008,71
13,13209,Montgomery,2009,111
13,13209,Montgomery,2010,105
13,13209,Montgomery,2011,119
13,13209,Montgomery,2012,72
13,13209,Montgomery,2013,24
13,13209,Montgomery,2014,96
13,13209,Montgomery,2015,80
13,13209,Montgomery,2016,93
13,13209,Montgomery,2017,61
13,13209,Montgomery,2018,70
13,13209,Montgomery,2019,119
13,13209,Montgomery,2020,72
13,13209,Montgomery,2021,53
13,13211,Morgan,1979,21
13,13211,Morgan,1980,57
13,13211,Morgan,1981,51
13,13211,Morgan,1982,10
13,13211,Morgan,1983,29
13,13211,Morgan,1984,6
13,13211,Morgan,1985,28
13,13211,Morgan,1986,67
13,13211,Morgan,1987,36
13,13211,Morgan,1988,56
13,13211,Morgan,1989,16
13,13211,Morgan,1990,36
13,13211,Morgan,1991,20
13,13211,Morgan,1992,12
13,13211,Morgan,1993,48
13,13211,Morgan,1994,4
13,13211,Morgan,1995,30
13,13211,Morgan,1996,16
13,13211,Morgan,1997,15
13,13211,Morgan,1998,44
13,13211,Morgan,1999,53
13,13211,Morgan,2000,59
13,13211,Morgan,2001,13
13,13211,Morgan,2002,56
13,13211,Morgan,2003,2
13,13211,Morgan,2004,25
13,13211,Morgan,2005,21
13,13211,Morgan,2006,60
13,13211,Morgan,2007,82
13,13211,Morgan,2008,64
13,13211,Morgan,2009,94
13,13211,Morgan,2010,76
13,13211,Morgan,2011,106
13,13211,Morgan,2012,84
13,13211,Morgan,2013,18
13,13211,Morgan,2014,86
13,13211,Morgan,2015,60
13,13211,Morgan,2016,81
13,13211,Morgan,2017,42
13,13211,Morgan,2018,63
13,13211,Morgan,2019,85
13,13211,Morgan,2020,50
13,13211,Morgan,2021,41
13,13213,Murray,1979,3
13,13213,Murray,1980,29
13,13213,Murray,1981,15
13,13213,Murray,1982,1
13,13213,Murray,1983,12
13,13213,Murray,1984,0
13,13213,Murray,1985,6
13,13213,Murray,1986,41
13,13213,Murray,1987,14
13,13213,Murray,1988,29
13,13213,Murray,1989,0
13,13213,Murray,1990,11
13,13213,Murray,1991,1
13,13213,Murray,1992,1
13,13213,Murray,1993,21
13,13213,Murray,1994,0
13,13213,Murray,1995,20
13,13213,Murray,1996,6
13,13213,Murray,1997,6
13,13213,Murray,1998,15
13,13213,Murray,1999,20
13,13213,Murray,2000,24
13,13213,Murray,2001,2
13,13213,Murray,2002,16
13,13213,Murray,2003,0
13,13213,Murray,2004,2
13,13213,Murray,2005,9
13,13213,Murray,2006,28
13,13213,Murray,2007,70
13,13213,Murray,2008,25
13,13213,Murray,2009,66
13,13213,Murray,2010,46
13,13213,Murray,2011,68
13,13213,Murray,2012,46
13,13213,Murray,2013,1
13,13213,Murray,2014,15
13,13213,Murray,2015,35
13,13213,Murray,2016,61
13,13213,Murray,2017,10
13,13213,Murray,2018,12
13,13213,Murray,2019,33
13,13213,Murray,2020,16
13,13213,Murray,2021,10
13,13215,Muscogee,1979,25
13,13215,Muscogee,1980,61
13,13215,Muscogee,1981,57
13,13215,Muscogee,1982,17
13,13215,Muscogee,1983,34
13,13215,Muscogee,1984,13
13,13215,Muscogee,1985,31
13,13215,Muscogee,1986,68
13,13215,Muscogee,1987,35
13,13215,Muscogee,1988,49
13,13215,Muscogee,1989,13
13,13215,Muscogee,1990,58
13,13215,Muscogee,1991,21
13,13215,Muscogee,1992,16
13,13215,Muscogee,1993,52
13,13215,Muscogee,1994,4
13,13215,Muscogee,1995,51
13,13215,Muscogee,1996,27
13,13215,Muscogee,1997,28
13,13215,Muscogee,1998,68
13,13215,Muscogee,1999,53
13,13215,Muscogee,2000,79
13,13215,Muscogee,2001,17
13,13215,Muscogee,2002,49
13,13215,Muscogee,2003,11
13,13215,Muscogee,2004,30
13,13215,Muscogee,2005,34
13,13215,Muscogee,2006,65
13,13215,Muscogee,2007,80
13,13215,Muscogee,2008,55
13,13215,Muscogee,2009,96
13,13215,Muscogee,2010,96
13,13215,Muscogee,2011,111
13,13215,Muscogee,2012,93
13,13215,Muscogee,2013,29
13,13215,Muscogee,2014,83
13,13215,Muscogee,2015,66
13,13215,Muscogee,2016,100
13,13215,Muscogee,2017,35
13,13215,Muscogee,2018,55
13,13215,Muscogee,2019,94
13,13215,Muscogee,2020,65
13,13215,Muscogee,2021,48
13,13217,Newton,1979,15
13,13217,Newton,1980,46
13,13217,Newton,1981,46
13,13217,Newton,1982,8
13,13217,Newton,1983,25
13,13217,Newton,1984,5
13,13217,Newton,1985,18
13,13217,Newton,1986,59
13,13217,Newton,1987,25
13,13217,Newton,1988,47
13,13217,Newton,1989,7
13,13217,Newton,1990,32
13,13217,Newton,1991,16
13,13217,Newton,1992,8
13,13217,Newton,1993,39
13,13217,Newton,1994,1
13,13217,Newton,1995,28
13,13217,Newton,1996,13
13,13217,Newton,1997,13
13,13217,Newton,1998,37
13,13217,Newton,1999,49
13,13217,Newton,2000,56
13,13217,Newton,2001,10
13,13217,Newton,2002,49
13,13217,Newton,2003,1
13,13217,Newton,2004,16
13,13217,Newton,2005,15
13,13217,Newton,2006,49
13,13217,Newton,2007,73
13,13217,Newton,2008,58
13,13217,Newton,2009,86
13,13217,Newton,2010,77
13,13217,Newton,2011,98
13,13217,Newton,2012,83
13,13217,Newton,2013,15
13,13217,Newton,2014,76
13,13217,Newton,2015,56
13,13217,Newton,2016,78
13,13217,Newton,2017,34
13,13217,Newton,2018,55
13,13217,Newton,2019,74
13,13217,Newton,2020,44
13,13217,Newton,2021,35
13,13219,Oconee,1979,16
13,13219,Oconee,1980,45
13,13219,Oconee,1981,46
13,13219,Oconee,1982,8
13,13219,Oconee,1983,26
13,13219,Oconee,1984,6
13,13219,Oconee,1985,23
13,13219,Oconee,1986,63
13,13219,Oconee,1987,30
13,13219,Oconee,1988,51
13,13219,Oconee,1989,9
13,13219,Oconee,1990,29
13,13219,Oconee,1991,16
13,13219,Oconee,1992,8
13,13219,Oconee,1993,39
13,13219,Oconee,1994,1
13,13219,Oconee,1995,26
13,13219,Oconee,1996,14
13,13219,Oconee,1997,11
13,13219,Oconee,1998,37
13,13219,Oconee,1999,49
13,13219,Oconee,2000,54
13,13219,Oconee,2001,11
13,13219,Oconee,2002,52
13,13219,Oconee,2003,0
13,13219,Oconee,2004,18
13,13219,Oconee,2005,15
13,13219,Oconee,2006,52
13,13219,Oconee,2007,79
13,13219,Oconee,2008,61
13,13219,Oconee,2009,87
13,13219,Oconee,2010,70
13,13219,Oconee,2011,100
13,13219,Oconee,2012,76
13,13219,Oconee,2013,13
13,13219,Oconee,2014,77
13,13219,Oconee,2015,56
13,13219,Oconee,2016,76
13,13219,Oconee,2017,32
13,13219,Oconee,2018,50
13,13219,Oconee,2019,68
13,13219,Oconee,2020,46
